query_name,Length,cog_myva,COG_category,COG,description,Evalue,Identities,QueryLength,LengthQuery
XC_1968,153,,,COG2863,gi|188576244|ref|YP_001913173.1| cytochrome C552 [Xanthomonas oryzae pv. oryzae PXO99A],2E-80,0.916030534351145,134,131
XC_1969,91,,,COG2863,gi|188576245|ref|YP_001913174.1| cytochrome C4 [Xanthomonas oryzae pv. oryzae PXO99A],2E-36,0.90625,64,64
XC_1970,383,,,COG0845,gi|190573998|ref|YP_001971843.1| HlyD family secretion protein [Stenotrophomonas maltophilia K279a],0,0.821022727272727,371,352
XC_1971,1173,,,COG0841,gi|190573999|ref|YP_001971844.1| transmembrane ACR-type efflux transport protein [Stenotrophomonas maltophilia K279a],0,0.832324978392394,1166,1154
XC_1972,1028,,,COG0841,gi|190574000|ref|YP_001971845.1| transmembrane ACR-type efflux transport protein [Stenotrophomonas maltophilia K279a],0,0.805447470817121,1028,1028
XC_1973,219,,,COG0800,gi|188576482|ref|YP_001913411.1| keto-hydroxyglutarate-aldolase/keto-deoxy-phosphogluconate aldolase [Xanthomonas oryzae pv. oryzae PXO99A],2E-145,0.958904109589041,219,219
XC_1974,638,,,COG0129,gi|188576483|ref|YP_001913412.1| phosphogluconate dehydratase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.96551724137931,638,638
XC_1975,239,,,COG0363,gi|188576484|ref|YP_001913413.1| 6-phosphogluconolactonase [Xanthomonas oryzae pv. oryzae PXO99A],6E-157,0.915966386554622,239,238
XC_1976,328,,,COG0837,gi|188576485|ref|YP_001913414.1| glucokinase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.948170731707317,335,328
XC_1977,476,,,COG0364,gi|188576486|ref|YP_001913415.1| glucose-6-phosphate 1-dehydrogenase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.94327731092437,476,476
XC_1978,365,,,COG3842,gi|188576488|ref|YP_001913417.1| sugar ABC transporter ATP-binding protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.923076923076923,364,364
XC_1980,268,,,COG0354,gi|188576489|ref|YP_001913418.1| glycine cleavage T-protein (aminomethyl transferase) [Xanthomonas oryzae pv. oryzae PXO99A],4E-134,0.746268656716418,290,268
XC_1979,88,,,COG5508,gi|188576490|ref|YP_001913419.1| hypothetical protein PXO_00605 [Xanthomonas oryzae pv. oryzae PXO99A],2E-50,0.875,88,88
XC_1981,118,,,COG2009,"gi|188576491|ref|YP_001913420.1| succinate dehydrogenase, cytochrome b556 subunit [Xanthomonas oryzae pv. oryzae PXO99A]",3E-71,0.898305084745763,131,118
XC_1982,128,,,COG2142,"gi|188576492|ref|YP_001913421.1| succinate dehydrogenase, hydrophobic membrane anchor protein [Xanthomonas oryzae pv. oryzae PXO99A]",2E-69,0.90625,128,128
XC_1983,596,,,COG1053,gi|188576493|ref|YP_001913422.1| succinate dehydrogenase flavoprotein subunit [Xanthomonas oryzae pv. oryzae PXO99A],0,0.969798657718121,596,596
XC_1984,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1985,260,,,COG0479,gi|188576495|ref|YP_001913424.1| succinate dehydrogenase iron-sulfur subunit [Xanthomonas oryzae pv. oryzae PXO99A],0,0.980769230769231,260,260
XC_1986,82,,,COG2938,gi|188576496|ref|YP_001913425.1| hypothetical protein PXO_00599 [Xanthomonas oryzae pv. oryzae PXO99A],1E-46,0.914634146341463,86,82
XC_1987,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1988,416,,,COG4591,gi|188576498|ref|YP_001913427.1| lipoprotein releasing system transmembrane protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.961538461538462,416,416
XC_1989,236,,,COG1136,"gi|188576499|ref|YP_001913428.1| lipoprotein releasing system, ATP-binding protein [Xanthomonas oryzae pv. oryzae PXO99A]",4E-152,0.929515418502203,227,227
XC_1990,373,,,COG0702,gi|162146090|ref|YP_001600548.1| NAD dependent epimerase [Gluconacetobacter diazotrophicus PAl 5],9E-138,0.596590909090909,354,350
XC_1991,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_1992,776,,,COG2333; COG0658,gi|188576504|ref|YP_001913433.1| DNA internalization-related competence protein ComEC/Rec2 [Xanthomonas oryzae pv. oryzae PXO99A],0,0.791505791505791,796,776
XC_1993,220,,,COG0811,gi|188576505|ref|YP_001913434.1| biopolymer transport protein [Xanthomonas oryzae pv. oryzae PXO99A],5E-121,0.891891891891892,222,220
XC_1994,154,,,COG0848,gi|188576506|ref|YP_001913435.1| biopolymer transport protein [Xanthomonas oryzae pv. oryzae PXO99A],9E-89,0.883116883116883,145,154
XC_1995,569,,,COG1132,gi|188576507|ref|YP_001913436.1| lipid A export permease/ATP-binding protein MsbA [Xanthomonas oryzae pv. oryzae PXO99A],0,0.957820738137083,589,569
XC_1996,346,,,COG1663,gi|188576508|ref|YP_001913437.1| tetraacyldisaccharide 4'-kinase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.873925501432665,351,344
XC_1997,225,,,COG1212,gi|188576510|ref|YP_001913439.1| 3-deoxy-manno-octulosonate cytidylyltransferase [Xanthomonas oryzae pv. oryzae PXO99A],2E-135,0.862222222222222,250,225
XC_1998,154,,,COG0394,gi|188576511|ref|YP_001913440.1| low molecular weight phosphotyrosine protein phosphatase [Xanthomonas oryzae pv. oryzae PXO99A],4E-82,0.772727272727273,154,154
XC_1999,472,,,COG3391; COG0526,gi|188576512|ref|YP_001913441.1| hypothetical protein PXO_00583 [Xanthomonas oryzae pv. oryzae PXO99A],0,0.930084745762712,499,472
XC_2000,618,,,COG0322,gi|188576513|ref|YP_001913442.1| excinuclease ABC subunit C [Xanthomonas oryzae pv. oryzae PXO99A],0,0.957928802588997,618,618
XC_2001,210,,,COG0558,gi|188576514|ref|YP_001913443.1| CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [Xanthomonas oryzae pv. oryzae PXO99A],7E-133,0.964467005076142,301,197
XC_2002,643,,,COG0582,gi|237809226|ref|YP_002893666.1| integrase family protein [Tolumonas auensis DSM 9187],0,0.85828025477707,645,628
XC_2003,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2004,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2005,314,,,COG0583,gi|163856515|ref|YP_001630813.1| LysR family transcriptional regulator [Bordetella petrii DSM 12804],1E-21,0.325688073394495,228,217
XC_2007,486,,,COG3039,gi|188576395|ref|YP_001913324.1| ISXoo4 transposase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.840860215053763,504,465
XC_2009,97,,,COG1476,gi|163855579|ref|YP_001629877.1| transcriptional regulator [Bordetella petrii DSM 12804],2E-13,0.720930232558139,44,43
XC_2010,88,,,COG2963,gi|330825267|ref|YP_004388570.1| transposase IS3/IS911 family protein [Alicycliphilus denitrificans K601],2E-41,0.744444444444444,90,88
XC_2011,276,,,COG2801,gi|330825268|ref|YP_004388571.1| integrase catalytic subunit [Alicycliphilus denitrificans K601],3E-123,0.66542750929368,277,268
XC_2012,322,,,COG3039,gi|188577247|ref|YP_001914176.1| ISXo1 transposase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.916149068322981,326,322
XC_2014,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2013,554,,,COG3851,gi|190573569|ref|YP_001971414.1| transmembrane protein [Stenotrophomonas maltophilia K279a],3E-47,0.308,535,491
XC_2015,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2016,385,,,COG3704,gi|190574896|ref|YP_001972741.1| type IV secretion system transmembrane protein [Stenotrophomonas maltophilia K279a],2E-86,0.420289855072464,380,338
XC_2017,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2018,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2019,494,,,COG5153,gi|190575852|ref|YP_001973697.1| hypothetical protein Smlt4012 [Stenotrophomonas maltophilia K279a],1E-54,0.357664233576642,460,397
XC_2020,618,,,COG3481; COG3827,gi|237809196|ref|YP_002893636.1| Relaxase [Tolumonas auensis DSM 9187],0,0.706161137440758,642,618
XC_2021,611,,,COG0582,gi|163855744|ref|YP_001630042.1| phage-related integrase [Bordetella petrii DSM 12804],2E-24,0.415492957746479,208,140
XC_2022,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2023,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2024,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2025,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2026,670,,,COG3772,gi|482886899|ref|YP_007884072.1| integrating conjugative element protein [Mannheimia haemolytica M42548],4E-104,0.401709401709402,464,457
XC_2027,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2028,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2029,164,,,COG2003,gi|154253862|ref|YP_001414686.1| DNA repair protein RadC [Parvibaculum lavamentivorans DS-1],5E-97,0.871951219512195,164,164
XC_2030,254,,,COG1651,gi|91784616|ref|YP_559822.1| hypothetical protein Bxe_A1183 [Burkholderia xenovorans LB400],7E-119,0.78740157480315,254,254
XC_2031,963,,,COG3451,gi|389874273|ref|YP_006373629.1| hypothetical protein TMO_c0037 [Tistrella mobilis KA081020-065],0,0.921079958463136,954,963
XC_2032,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2033,469,,,COG3064,gi|154253858|ref|YP_001414682.1| hypothetical protein Plav_3422 [Parvibaculum lavamentivorans DS-1],0,0.880252100840336,476,469
XC_2034,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2035,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2036,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2037,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2038,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2039,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2040,733,,,COG3505,gi|154253850|ref|YP_001414674.1| hypothetical protein Plav_3414 [Parvibaculum lavamentivorans DS-1],0,0.944065484311051,729,733
XC_2041,176,,,COG3279,gi|296100799|ref|YP_003610945.1| hypothetical protein ECL_00430 [Enterobacter cloacae subsp. cloacae ATCC 13047],1E-35,0.450292397660819,182,167
XC_2042,196,,,COG0741,gi|91784602|ref|YP_559808.1| hypothetical protein Bxe_A1197 [Burkholderia xenovorans LB400],8E-117,0.898395721925134,193,187
XC_2043,245,,,COG0695,gi|56476798|ref|YP_158387.1| hypothetical protein ebA2425 [Aromatoleum aromaticum EbN1],1E-99,0.681818181818182,240,219
XC_2044,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2045,428,,,COG3266,gi|296100783|ref|YP_003610929.1| pilus biogenesis protein PilL [Enterobacter cloacae subsp. cloacae ATCC 13047],2E-32,0.419540229885057,194,174
XC_2046,770,,,COG0553,gi|163855369|ref|YP_001629667.1| hypothetical protein Bpet1064 [Bordetella petrii DSM 12804],0,0.942857142857143,768,770
XC_2047,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2048,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2049,369,,,COG0827,gi|311104288|ref|YP_003977141.1| O-methyl transferase family protein [Achromobacter xylosoxidans A8],0,0.953929539295393,369,369
XC_2050,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2051,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2052,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2053,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2055,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2056,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2057,270,,,COG4860,gi|163855355|ref|YP_001629653.1| hypothetical protein Bpet1050 [Bordetella petrii DSM 12804],6E-68,0.751824817518248,146,137
XC_2058,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2059,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2060,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2061,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2062,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2063,533,,,COG0270,gi|91784577|ref|YP_559783.1| C-5 cytosine-specific DNA methylase [Burkholderia xenovorans LB400],0,0.851782363977486,512,533
XC_2064,670,,,COG0550,gi|91784576|ref|YP_559782.1| DNA topoisomerase III [Burkholderia xenovorans LB400],0,0.917910447761194,670,670
XC_2065,146,,,COG0629,gi|134095172|ref|YP_001100247.1| single-stranded DNA-binding protein [Herminiimonas arsenicoxydans],3E-94,0.897260273972603,146,146
XC_2066,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2067,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2068,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2069,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2070,550,,,COG1475,gi|91784570|ref|YP_559776.1| hypothetical protein Bxe_A1229 [Burkholderia xenovorans LB400],0,0.851992409867173,547,527
XC_2071,291,,,COG1192,gi|134095165|ref|YP_001100240.1| chromosome partitioning-like protein [Herminiimonas arsenicoxydans],1E-178,0.920962199312715,291,291
XC_2072,70,,,COG3311,gi|311104257|ref|YP_003977110.1| prophage CP4-57 regulatory protein AlpA [Achromobacter xylosoxidans A8],7E-44,0.985714285714286,73,70
XC_2074,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2075,387,,,COG2856; COG1476,gi|83648921|ref|YP_437356.1| Zn peptidase [Hahella chejuensis KCTC 2396],3E-164,0.611825192802057,412,386
XC_2078,702,,,COG1061,gi|121608716|ref|YP_996523.1| YeeB-like protein [Verminephrobacter eiseniae EF01-2],0,0.732658959537572,699,692
XC_2079,401,,,COG0226,gi|390944641|ref|YP_006408402.1| T5orf172 domain-containing protein [Belliella baltica DSM 15883],7E-50,0.338582677165354,393,370
XC_2080,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2081,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2082,297,,,COG5599,gi|326318182|ref|YP_004235854.1| protein-tyrosine-phosphatase [Acidovorax avenae subsp. avenae ATCC 19860],1E-16,0.392156862745098,104,101
XC_2084,997,,,COG4644,gi|190574401|ref|YP_001972246.1| transposon Tn5044/Tn3926 transposase [Stenotrophomonas maltophilia K279a],0,0.98220640569395,298,281
XC_2085,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2086,2198,,,COG1112; COG1198,gi|218665169|ref|YP_002425999.1| hypothetical protein AFE_1572 [Acidithiobacillus ferrooxidans ATCC 23270],0,0.615992561599256,2156,2134
XC_2087,564,,,COG0627,gi|160898972|ref|YP_001564554.1| feruloyl esterase [Delftia acidovorans SPH-1],3E-66,0.329861111111111,576,525
XC_2088,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2089,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2090,469,,,COG0635,gi|190573675|ref|YP_001971520.1| coproporphyrinogen III oxidase [Stenotrophomonas maltophilia K279a],0,0.623655913978495,470,463
XC_2091,430,,,COG0677,gi|188577483|ref|YP_001914412.1| VI polysaccharide biosynthesis protein VipA/tviB [Xanthomonas oryzae pv. oryzae PXO99A],0,0.881395348837209,430,430
XC_2092,420,,,COG2081,gi|188577482|ref|YP_001914411.1| pyridine nucleotide-disulfide oxidoreductase [Xanthomonas oryzae pv. oryzae PXO99A],0,0.776190476190476,417,420
XC_2093,143,,,COG0545,gi|188577481|ref|YP_001914410.1| fkbp-type peptidyl-prolyl cis-trans isomerase [Xanthomonas oryzae pv. oryzae PXO99A],5E-82,0.915384615384615,132,130
XC_2094,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2095,253,,,COG1054,gi|188577479|ref|YP_001914408.1| rhodanese superfamily protein [Xanthomonas oryzae pv. oryzae PXO99A],6E-154,0.83399209486166,253,253
XC_2096,215,,,COG2197,gi|188577478|ref|YP_001914407.1| LuxR family transcriptional regulator [Xanthomonas oryzae pv. oryzae PXO99A],2E-147,0.976744186046512,215,215
XC_2097,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2098,1132,,,COG1530; COG3266,gi|15839196|ref|NP_299884.1| ribonuclease E [Xylella fastidiosa 9a5c],0,0.536585365853659,1187,1100
XC_2099,313,,,COG0564; COG1188,gi|188577474|ref|YP_001914403.1| ribosomal large subunit pseudouridine synthase C [Xanthomonas oryzae pv. oryzae PXO99A],0,0.923076923076923,327,312
XC_2100,269,,,COG0428,gi|190575131|ref|YP_001972976.1| zinc transporter ZupT [Stenotrophomonas maltophilia K279a],4E-150,0.776951672862453,272,269
XC_2101,140,,,COG0810,gi|188577470|ref|YP_001914399.1| TonB protein [Xanthomonas oryzae pv. oryzae PXO99A],7E-77,0.828571428571429,140,140
XC_2102,118,,,COG2154,gi|188577469|ref|YP_001914398.1| pterin-4-alpha-carbinolamine dehydratase [Xanthomonas oryzae pv. oryzae PXO99A],5E-78,0.940677966101695,118,118
XC_2103,199,,,COG0694; COG0316,gi|188577468|ref|YP_001914397.1| protein GntY [Xanthomonas oryzae pv. oryzae PXO99A],1E-141,0.979899497487437,199,199
XC_2104,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2105,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2106,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2107,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2108,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2109,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2110,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2111,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2112,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2113,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2114,404,,,COG4128,gi|333982778|ref|YP_004511988.1| Zonular occludens toxin [Methylomonas methanica MC09],5E-39,0.314634146341463,440,390
XC_2115,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2116,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2117,404,,,COG4128,gi|333982778|ref|YP_004511988.1| Zonular occludens toxin [Methylomonas methanica MC09],1E-39,0.319410319410319,440,390
XC_2118,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2119,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2120,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2122,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2121,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2123,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2124,402,,,COG2946,gi|15677484|ref|NP_274640.1| hypothetical protein NMB1634 [Neisseria meningitidis MC58],2E-30,0.316498316498317,362,270
XC_2126,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2125,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2127,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2128,2887,,,COG3459,gi|357417765|ref|YP_004930785.1| cyclic beta 1-2 glucan synthetase [Pseudoxanthomonas spadix BD-a59],0,0.745233968804159,2885,2878
XC_2129,632,,,COG2461; COG0784; COG4191,gi|326402800|ref|YP_004282881.1| putative two-component hybrid sensor and regulator [Acidiphilium multivorum AIU301],2E-48,0.312629399585921,438,480
XC_2130,568,,,COG0745; COG4191,gi|326403256|ref|YP_004283337.1| putative two-component sensor histidine kinase [Acidiphilium multivorum AIU301],8E-10,0.366412213740458,122,131
XC_2131,102,,,COG4317,gi|16263455|ref|NP_436248.1| hypothetical protein SMa1820 [Sinorhizobium meliloti 1021],4E-29,0.652173913043478,102,92
XC_2132,319,,,COG0346,gi|91777747|ref|YP_552955.1| hypothetical protein Bxe_B2384 [Burkholderia xenovorans LB400],6E-122,0.62,403,299
XC_2133,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2134,280,,,COG3293,gi|158318511|ref|YP_001511019.1| transposase IS4 family protein [Frankia sp. EAN1pec],6E-29,0.383783783783784,172,183
XC_2135,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2136,752,,,COG2972; COG0840,gi|188576023|ref|YP_001912952.1| chemotaxis protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.521674140508221,673,663
XC_2137,681,,,COG4774,gi|190572236|ref|YP_001970081.1| TonB dependent transport protein [Stenotrophomonas maltophilia K279a],0,0.673020527859237,682,681
XC_2138,146,,,COG1238,gi|158423887|ref|YP_001525179.1| hypothetical protein AZC_2263 [Azorhizobium caulinodans ORS 571],2E-49,0.63768115942029,141,138
XC_2139,379,,,COG4260,gi|190574554|ref|YP_001972399.1| hypothetical protein Smlt2628 [Stenotrophomonas maltophilia K279a],0,0.860526315789474,380,379
XC_2140,366,,,COG1645,gi|348026971|ref|YP_004766776.1| hypothetical protein MELS_1730 [Megasphaera elsdenii DSM 20460],1E-30,0.25065963060686,391,358
XC_2141,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2142,117,,,COG1733,gi|470153991|ref|YP_006282493.1| Transcriptional regulator MarR/HxlR [Pectobacterium sp. SCC3193],2E-41,0.690721649484536,138,97
XC_2143,391,,,COG2223,gi|217969053|ref|YP_002354287.1| major facilitator superfamily protein [Thauera sp. MZ1T],2E-128,0.637305699481865,429,383
XC_2144,179,,,COG2847,gi|39935996|ref|NP_948272.1| hypothetical protein RPA2931 [Rhodopseudomonas palustris CGA009],3E-35,0.425149700598802,222,167
XC_2145,199,,,COG1999,gi|389871308|ref|YP_006378727.1| electron transport protein sco1/senc [Advenella kashmirensis WT001],3E-54,0.467391304347826,184,184
XC_2146,0,,,,HITS_NOT_FOUND,0,0,0,0
XC_2147,287,,,COG0702,gi|159037882|ref|YP_001537135.1| NmrA family protein [Salinispora arenicola CNS-205],3E-77,0.548275862068966,291,287
XC_2148,717,,,COG3590,gi|383317714|ref|YP_005378556.1| putative metalloendopeptidase [Frateuria aurantia DSM 6220],0,0.504201680672269,696,714
XC_2149,219,,,COG1525,gi|392377362|ref|YP_004984521.1| putative Staphylococcus nuclease-like protein (SNase-like) [Azospirillum brasilense Sp245],5E-62,0.506912442396313,231,216
XC_2150,351,,,COG0673,gi|384152560|ref|YP_005535376.1| GFO/IDH/MocA family oxidoreductase [Amycolatopsis mediterranei S699],1E-94,0.561056105610561,307,303
XC_2151,427,,,COG2133,gi|163858966|ref|YP_001633264.1| L-sorbosone dehydrogenase [Bordetella petrii DSM 12804],0,0.765402843601896,436,421
XC_2152,178,,,COG4244,gi|163858967|ref|YP_001633265.1| hypothetical protein Bpet4647 [Bordetella petrii DSM 12804],4E-37,0.532846715328467,138,137
XC_2153,426,,,COG4251; COG2203,gi|384215129|ref|YP_005606294.1| hypothetical protein BJ6T_14180 [Bradyrhizobium japonicum USDA 6],9E-89,0.39047619047619,423,418
XC_2154,479,,,COG1680,gi|256822464|ref|YP_003146427.1| beta-lactamase [Kangiella koreensis DSM 16069],5E-17,0.278947368421053,257,188
XC_2155,655,,,COG3525,gi|315499718|ref|YP_004088521.1| beta-n-acetylhexosaminidase [Asticcacaulis excentricus CB 48],0,0.644654088050314,654,633
XC_2156,303,,,COG2267,gi|339328070|ref|YP_004687762.1| hypothetical protein CNE_BB1p03000 [Cupriavidus necator N-1],2E-73,0.6,197,195
XC_2157,226,,,COG1309,gi|339328067|ref|YP_004687759.1| TetR family transcriptional regulator [Cupriavidus necator N-1],6E-47,0.714285714285714,111,105
XC_2158,187,,,COG1309,gi|322832619|ref|YP_004212646.1| TetR family transcriptional regulator [Rahnella sp. Y9602],3E-14,0.738095238095238,68,42
XC_2159,911,,,COG1404; COG4625,gi|188576393|ref|YP_001913322.1| serine protease [Xanthomonas oryzae pv. oryzae PXO99A],0,0.778487752928647,939,911
XC_2160,2711,,,COG3210; COG4625,gi|188576385|ref|YP_001913314.1| YapH protein [Xanthomonas oryzae pv. oryzae PXO99A],0,0.696060037523452,3961,2117
XC_2161,595,,,COG2199; COG2200; COG2203,gi|326316994|ref|YP_004234666.1| GAF sensor-containing diguanylate cyclase/phosphodiesterase [Acidovorax avenae subsp. avenae ATCC 19860],5E-78,0.337837837837838,601,575
XC_2162,306,,,COG3608,gi|357417436|ref|YP_004930456.1| hypothetical protein DSC_08825 [Pseudoxanthomonas spadix BD-a59],2E-139,0.688524590163934,306,305
